100,6.917257690429688
200,6.882111358642578
300,6.746971130371094
400,4.364472071329753
500,5.908203125
600,5.802166239420573
700,4.594912528991699
800,6.726902008056641
900,5.245420138041179
1000,5.796431223551433
1100,5.931737899780273
1200,6.35620361328125
1300,6.6885809898376465
1400,4.846873919169108
1500,5.794586658477783
1600,5.820503234863281
1700,5.533005396525065
1800,6.145939913662997
1900,6.1058403015136715
2000,5.866784413655599
2100,7.264151573181152
2200,5.054800987243652
2300,5.532759530203683
2400,5.465547180175781
2500,5.044016265869141
2600,4.79832878112793
2700,6.182641462846235
2800,5.512451171875
2900,4.507561819893973
3000,7.282841682434082
3100,6.536221027374268
3200,4.414193834577288
3300,5.033471788678851
3400,5.592363993326823
3500,5.37431526184082
3600,5.794525570339626
3700,6.035959031846788
3800,5.964379628499349
3900,5.463323320661273
4000,5.989853995186942
4100,6.1691436767578125
4200,5.227415084838867
4300,5.237094497680664
4400,7.789129734039307
4500,5.878066062927246
4600,5.282528686523437
4700,4.713079452514648
4800,6.180196489606585
4900,5.101404462541852
5000,6.97284460067749
5100,6.34636926651001
5200,4.349473476409912
5300,6.745441436767578
5400,6.215251074896918
5500,4.820248126983643
5600,5.97915522257487
5700,5.408428955078125
5800,5.125475311279297
5900,6.655275980631511
6000,5.409813351101345
6100,5.692356109619141
6200,8.743021011352539
6300,4.534126281738281
6400,6.476104736328125
6500,4.467926025390625
6600,5.061058807373047
6700,6.006259536743164
6800,5.823572158813477
6900,5.2924604415893555
7000,5.792971716986762
7100,5.459772382463727
7200,7.096462249755859
7300,5.872127109103733
7400,6.140864445612981
7500,7.8383544921875
7600,5.436719512939453
7700,6.446697581898082
7800,9.253019332885742
7900,4.4685194832938055
8000,6.418148040771484
8100,6.132102421351841
8200,4.693256923130581
8300,4.272348131452288
8400,6.6694165398092835
8500,5.501949787139893
8600,6.349403381347656
8700,3.3134689331054688
8800,4.34194278717041
8900,5.412126714533025
9000,4.69678955078125
9100,5.485913016579368
9200,6.17501484264027
9300,4.903304672241211
9400,4.732561928885324
9500,6.411165509905134
9600,4.279788970947266
9700,5.184970855712891
9800,7.345735723322088
9900,5.543788029597356
10000,6.938987731933594
10100,5.549211502075195
10200,5.538137817382813
10300,6.3808729989188055
10400,3.132556915283203
10500,5.622534434000651
10600,5.136855061848959
10700,3.8312385082244873
10800,6.473133087158203
10900,3.945017178853353
11000,4.682744767930773
11100,5.839519500732422
11200,6.521100463867188
11300,5.773946762084961
11400,4.533346494038899
11500,5.144032001495361
