100,6.9947357177734375
200,6.7842254638671875
300,6.8913437979561945
400,4.766722679138184
500,5.695713467068142
600,5.971193440755209
700,4.800541400909424
800,6.832268397013347
900,5.027829170227051
1000,5.968011644151476
1100,6.245397567749023
1200,6.48443603515625
1300,6.359752178192139
1400,5.215317408243815
1500,5.824465751647949
1600,5.841103871663411
1700,5.968416849772136
1800,5.901636990633878
1900,5.908570098876953
2000,6.07011349995931
2100,6.737434387207031
2200,4.322455406188965
2300,6.390634264264788
2400,5.295409393310547
2500,5.304969024658203
2600,4.965231704711914
2700,6.221088756214488
2800,5.734441757202148
2900,4.889884403773716
3000,7.60914945602417
3100,6.269251823425293
3200,4.287139620099749
3300,5.036267961774554
3400,5.390074412027995
3500,5.501966857910157
3600,6.292154100206163
3700,6.13372802734375
3800,5.9879302978515625
3900,5.734886714390346
4000,6.029482160295759
4100,6.012797546386719
4200,5.600971698760986
4300,5.6311195373535154
4400,7.137669563293457
4500,6.010096549987793
4600,5.633914184570313
4700,5.161591529846191
4800,6.0387437002999445
4900,5.053986685616629
5000,6.304520606994629
5100,6.561056137084961
5200,4.452053070068359
5300,6.357957077026367
5400,6.404683007134332
5500,4.872838497161865
5600,5.966963450113933
5700,5.196768951416016
5800,5.41331901550293
5900,6.8244607713487415
6000,5.597121344672309
6100,5.316537857055664
6200,8.938520431518555
6300,5.549790700276692
6400,6.5579702203924
6500,4.357168470110212
6600,5.6012321472167965
6700,6.014961242675781
6800,5.715260823567708
6900,5.084414482116699
7000,5.372405158148871
7100,5.509260995047433
7200,7.025218327840169
7300,5.859486473931207
7400,5.996372516338642
7500,7.7948760986328125
7600,5.653725051879883
7700,6.627697337757457
7800,9.357858657836914
7900,5.230492728097098
8000,6.200551986694336
8100,6.493644714355469
8200,5.547163827078683
8300,4.101028714861188
8400,6.810945847455193
8500,5.743824481964111
8600,6.234397888183594
8700,4.233142534891765
8800,4.79927921295166
8900,5.990964716131037
9000,5.336335372924805
9100,5.391436836936257
9200,6.469032287597656
9300,5.193315887451172
9400,4.885633196149554
9500,6.477998461042132
9600,4.705665164523655
9700,6.072205543518066
9800,6.515512639825994
9900,5.68863032414363
10000,6.16036319732666
10100,5.326155471801758
10200,6.083525848388672
10300,5.820639474051339
10400,3.5560032526652017
10500,5.3813586764865455
10600,5.237611897786459
10700,4.6678266525268555
10800,6.016509373982747
10900,4.096114794413249
11000,5.307094150119358
11100,5.528204917907715
11200,5.940232543945313
11300,5.777093887329102
11400,4.3137563069661455
11500,5.27167272567749
11600,5.314364115397136
11700,5.583163579305013
11800,6.052543640136719
11900,5.818855285644531
12000,5.183824857076009
12100,5.730201244354248
12200,4.639355659484863
12300,5.586032867431641
12400,4.855095672607422
12500,5.119876098632813
12600,4.616136169433593
12700,5.940837513316762
12800,5.039711380004883
12900,4.540324892316546
13000,6.855539321899414
13100,5.9294209480285645
13200,3.9006731850760326
13300,5.305707114083426
13400,4.627368609110515
13500,4.829979324340821
13600,6.338426378038195
13700,5.907447391086155
13800,5.5729935963948565
13900,5.02827399117606
14000,5.763867514474051
14100,5.477741241455078
14200,5.180919170379639
14300,5.681715393066407
14400,6.645787239074707
14500,5.827976226806641
14600,4.998026275634766
14700,5.126974582672119
14800,5.939874376569476
14900,5.141344887869699
15000,5.165996551513672
15100,6.2606096267700195
15200,4.109611511230469
15300,6.555755615234375
15400,6.275366465250651
15500,4.573001384735107
15600,5.8425750732421875
15700,4.984952926635742
15800,5.1517902374267575
15900,6.592206319173177
16000,5.57494396633572
16100,4.824974695841472
16200,8.336488723754883
16300,5.246081882052952
16400,6.18965634432706
16500,4.168048858642578
16600,5.193685913085938
16700,6.555412292480469
16800,5.546216328938802
16900,5.309818267822266
17000,5.142709520128038
17100,4.843547821044922
17200,6.748575210571289
17300,5.515953063964844
17400,5.9715130145733175
17500,7.3564910888671875
17600,5.53878173828125
17700,6.538819746537642
17800,8.735766092936197
17900,4.754083360944476
18000,6.111527442932129
18100,6.164900643484933
18200,5.237022944859096
18300,3.939436776297433
18400,6.489574656767004
18500,5.73671293258667
18600,5.574482599894206
18700,3.7591209411621094
18800,4.704190731048584
18900,5.836091475053267
19000,5.215477752685547
19100,5.1903370943936435
19200,6.431192571466619
19300,4.84412841796875
19400,5.007041386195591
19500,6.058222089494977
19600,4.514980740017361
19700,5.545464515686035
19800,6.120393926447088
19900,6.054768488957332
20000,5.869830131530762
20100,4.744589996337891
20200,5.453945541381836
20300,5.622384207589286
20400,3.4676316579182944
20500,4.751010470920139
20600,4.855855814615885
20700,4.316676616668701
20800,5.408631006876628
20900,4.349250793457031
21000,4.757803175184462
21100,5.129456520080566
21200,5.837178955078125
21300,5.6527228355407715
21400,4.010270436604817
21500,5.242269039154053
21600,5.185572624206543
21700,5.379191080729167
21800,5.995570789683949
21900,5.781871795654297
22000,4.731859525044759
22100,5.5547637939453125
22200,4.5298261642456055
22300,4.7253603254045755
22400,4.81702995300293
22500,4.867713165283203
22600,4.4401805877685545
22700,5.961024891246449
22800,4.917313766479492
22900,4.2400311061314175
23000,5.841113567352295
23100,5.368568420410156
23200,4.009010314941406
23300,5.113394601004464
23400,4.5546080271403
23500,4.864601516723633
23600,6.816249423556858
23700,5.500330183241102
23800,5.545678456624349
23900,4.915392194475446
24000,5.416510445731027
24100,5.4452770233154295
24200,4.979029655456543
24300,4.738932418823242
24400,5.634634971618652
24500,5.920559883117676
24600,4.458316802978516
24700,4.9863996505737305
24800,5.812704358782087
24900,5.23511723109654
25000,4.821805953979492
25100,6.327233791351318
25200,3.8880221843719482
25300,6.094390106201172
25400,5.967430538601345
25500,4.523402214050293
25600,5.809027353922526
25700,5.240614318847657
25800,5.3049461364746096
25900,6.95386462741428
26000,5.133053249782986
26100,4.358830451965332
26200,8.085906982421875
26300,4.928033616807726
26400,5.800906788219105
26500,3.8689357212611606
26600,5.228243637084961
26700,5.606732177734375
26800,5.372700373331706
26900,4.984546184539795
27000,5.341851552327474
27100,4.6357541765485495
27200,6.4004700978597
27300,5.186382717556423
27400,5.932349571814904
27500,7.040098571777344
27600,5.312978744506836
27700,6.367442737926137
27800,7.446642557779948
27900,4.368006569998605
28000,5.924523830413818
28100,5.8986919948032925
28200,4.8705918448311945
28300,3.9997166224888394
28400,6.102468602797565
28500,5.8542070388793945
28600,5.126735687255859
28700,3.315096855163574
28800,4.476777076721191
28900,5.640704068270597
29000,4.987542724609375
29100,5.0289459228515625
29200,6.106172041459517
